category,empath_day_2020-3-1.csv,empath_day_2020-3-2.csv,empath_day_2020-3-3.csv,empath_day_2020-3-4.csv,empath_day_2020-3-5.csv,empath_day_2020-3-6.csv,empath_day_2020-3-7.csv,empath_day_2020-3-8.csv,empath_day_2020-3-9.csv,empath_day_2020-3-10.csv,empath_day_2020-3-11.csv,empath_day_2020-3-12.csv,empath_day_2020-3-13.csv,empath_day_2020-3-14.csv,empath_day_2020-3-15.csv,empath_day_2020-3-16.csv,empath_day_2020-3-17.csv,empath_day_2020-3-18.csv,empath_day_2020-3-19.csv,empath_day_2020-3-20.csv,empath_day_2020-3-21.csv,empath_day_2020-3-22.csv,empath_day_2020-3-23.csv,empath_day_2020-3-24.csv,empath_day_2020-3-25.csv,empath_day_2020-3-26.csv,empath_day_2020-3-27.csv,empath_day_2020-3-28.csv,empath_day_2020-3-29.csv,empath_day_2020-3-30.csv,empath_day_2020-3-31.csv,empath_day_2020-4-1.csv,empath_day_2020-4-2.csv,empath_day_2020-4-3.csv,empath_day_2020-4-4.csv,empath_day_2020-4-5.csv,empath_day_2020-4-6.csv,empath_day_2020-4-7.csv,empath_day_2020-4-8.csv,empath_day_2020-4-9.csv,empath_day_2020-4-10.csv,empath_day_2020-4-11.csv,empath_day_2020-4-12.csv,empath_day_2020-4-13.csv,empath_day_2020-4-14.csv,empath_day_2020-4-15.csv,empath_day_2020-4-16.csv,empath_day_2020-4-17.csv,empath_day_2020-4-18.csv,empath_day_2020-4-19.csv,empath_day_2020-4-20.csv,empath_day_2020-4-21.csv,empath_day_2020-4-22.csv,empath_day_2020-4-23.csv,empath_day_2020-4-24.csv,empath_day_2020-4-25.csv,empath_day_2020-4-26.csv,empath_day_2020-4-27.csv,empath_day_2020-4-28.csv,empath_day_2020-4-29.csv,empath_day_2020-4-30.csv,empath_day_2020-5-1.csv,empath_day_2020-5-2.csv,empath_day_2020-5-3.csv,empath_day_2020-5-4.csv,empath_day_2020-5-5.csv,empath_day_2020-5-6.csv,empath_day_2020-5-7.csv,empath_day_2020-5-8.csv,empath_day_2020-5-9.csv,empath_day_2020-5-10.csv,empath_day_2020-5-11.csv,empath_day_2020-5-12.csv,empath_day_2020-5-13.csv,empath_day_2020-5-14.csv,empath_day_2020-5-15.csv,empath_day_2020-5-16.csv,empath_day_2020-5-17.csv,empath_day_2020-5-18.csv,empath_day_2020-5-19.csv,empath_day_2020-5-20.csv,empath_day_2020-5-21.csv,empath_day_2020-5-22.csv,empath_day_2020-5-23.csv,empath_day_2020-5-24.csv,empath_day_2020-5-25.csv,empath_day_2020-5-26.csv,empath_day_2020-5-27.csv,empath_day_2020-5-28.csv,empath_day_2020-5-29.csv,empath_day_2020-5-30.csv,empath_day_2020-5-31.csv,empath_day_2020-6-1.csv,empath_day_2020-6-2.csv,empath_day_2020-6-3.csv,empath_day_2020-6-4.csv,empath_day_2020-6-5.csv,empath_day_2020-6-6.csv,empath_day_2020-6-7.csv,empath_day_2020-6-8.csv,empath_day_2020-6-9.csv,empath_day_2020-6-10.csv,empath_day_2020-6-11.csv,empath_day_2020-6-12.csv,empath_day_2020-6-13.csv,empath_day_2020-6-14.csv,empath_day_2020-6-15.csv,empath_day_2020-6-16.csv,empath_day_2020-6-17.csv,empath_day_2020-6-18.csv,empath_day_2020-6-19.csv,empath_day_2020-6-20.csv,empath_day_2020-6-21.csv,empath_day_2020-6-22.csv,empath_day_2020-6-23.csv,empath_day_2020-6-24.csv,empath_day_2020-6-25.csv,empath_day_2020-6-26.csv,empath_day_2020-6-27.csv,empath_day_2020-6-28.csv
sadness,0.029835172745208173,0.033428103411356935,0.03416024559109215,0.03624594596440817,0.04166239972015677,0.04290948957249221,0.04268649453678646,0.04238562247792836,0.042571683023035475,0.04486278266962117,0.04709317129022596,0.04517148716101925,0.0467221799423147,0.043041198347222684,0.037858649043921014,0.03853821952787147,0.040546156180944634,0.04084402652525461,0.04357821325378834,0.042858114087244006,0.039855061305897735,0.03766837857343433,0.03591126840671318,0.035770167758095106,0.03581954265328991,0.0372525089461342,0.03832854128172519,0.03919794984892421,0.03923240185366969,0.039692461260985704,0.039909928084054,0.0401247028431138,0.04137750380693351,0.04369857879971979,0.04511388742537954,0.04746027791509251,0.051581677335405515,0.052379495638720956,0.05374982200904732,0.055347825881660394,0.056892845365804794,0.054234390493757195,0.05370335476294628,0.05133370260822876,0.05094305478766914,0.04868797437881145,0.04914562950388768,0.04900309853829038,0.04939239972898636,0.049101283516653445,0.04881922170939899,0.048821133303290826,0.04849632764416088,0.04858625127624666,0.04993430409783502,0.050787599182764334,0.051000091819892374,0.05163076615149527,0.052059114449426604,0.05108212291561155,0.05150048655520108,0.05171136631532189,0.051460658576841456,0.051043953039990014,0.050670318107615755,0.049798450669490874,0.05032305232437069,0.051181890212868536,0.05122869239293118,0.05101871991756539,0.05054563314267581,0.049584398624582346,0.04889469439217633,0.04817023327839517,0.04843684672993546,0.04953729556408723,0.050131015161647974,0.05069197549448949,0.05170117552874348,0.05256888691648126,0.05069186171380096,0.050712410870293045,0.05187268859937286,0.052191169778439996,0.05284401677078959,0.05689733530054993,0.057605306454282995,0.0566802283852096,0.05703435167232744,0.05674449443010626,0.05301899368430227,0.05099351934194592,0.05009245111322931,0.04973951766158485,0.049312229637222614,0.050884615878160254,0.0525829310802691,0.053095149122245444,0.05190216176511035,0.05093211727027712,0.050175973504176144,0.049397138649469624,0.049325755836770305,0.05026488295460822,0.05048346147049041,0.05007807277689423,0.04966422841470028,0.04917315799184342,0.049190823779776634,0.04957858150029104,0.0503100431377173,0.051523150210285015,0.05244043648307051,0.05278171049299722,0.052797225073388326,0.05295328982303685,0.05273437581930315,0.05318789764552695,0.05360981524897162,0.053720798718797744
suffering,0.04320701781421231,0.04388999832822797,0.049667472627382026,0.05537271528279511,0.059315825485486307,0.056186704472185094,0.06599848604323821,0.06508646761482462,0.07038165015530536,0.06892330835898573,0.06940367364028799,0.06044547107482357,0.06203771979807194,0.057436492804206915,0.05464839598334115,0.053458861139596525,0.0531723613742825,0.052290477520262425,0.050528001312670094,0.0485120498520839,0.04714451431688022,0.045541814167632616,0.04346270334710303,0.04461534310507093,0.04843615260492499,0.05025112631341369,0.052639426510049034,0.05503711435321086,0.05617152996108037,0.05581307041103427,0.056271059279100755,0.05782599582787752,0.05960351868497726,0.06033608388203605,0.059615833446334095,0.06033578667443064,0.058428379921246124,0.05770084668634198,0.05757792156341687,0.061947992246476555,0.06518165564500995,0.06736724261096101,0.06929651245132805,0.07071227441218197,0.06981564227969315,0.0682090694316554,0.0683251544687004,0.06847795188169949,0.06820616571535643,0.0690605588959811,0.0694545952729218,0.06974363358299632,0.06930294374350886,0.06965726234332213,0.07043129849345432,0.07053314450435577,0.07050353919702497,0.07057613071858648,0.07067085502382547,0.06950515305359084,0.07041629788995785,0.07116509240004225,0.07165457320542216,0.0716416630189731,0.07111921587716565,0.07016489449113097,0.06929634259835099,0.06964697518587042,0.07039822588439684,0.07066638695011405,0.07023505639694835,0.07041775131584604,0.06818110529738486,0.06663024729904894,0.06737498151287519,0.06898308143601868,0.0696077654753463,0.07186810884756088,0.07279949934614804,0.07337133100328161,0.06998203990462437,0.0673157166381305,0.06866385590368379,0.06864062512029101,0.06803485813296893,0.07095723521344763,0.07412358844184035,0.07307134022196088,0.07456642923980183,0.07744776886070585,0.07714456265377345,0.07569273886270002,0.07577173776336497,0.07551861935323378,0.07353350104364376,0.07512443975024835,0.07733631479020167,0.07706959996378984,0.07548444296358453,0.07464809919028785,0.07304744190833619,0.07176081379178165,0.07245247995375227,0.07402705084567968,0.07418312848269157,0.07392529259036162,0.07311519368655992,0.07197507793298887,0.07094008701257282,0.07058323460457763,0.07088623510661363,0.07267081376381412,0.07451174695267063,0.0756474868536027,0.07655736683192157,0.07760885755185327,0.07755982724006663,0.07764796757364303,0.0782047218484376,0.07845105945979475
shame,0.01136021855308611,0.014771884248690434,0.018155670903217958,0.02027383353915368,0.02240294271987247,0.01934871221989689,0.019218631782401865,0.019989616433225738,0.02079923123761073,0.024865526886958745,0.02930254047467633,0.027845987596173762,0.02634559937618973,0.02542535397741672,0.02152540741919777,0.019076432504860324,0.019311728056799073,0.018098199583208678,0.018105143290167908,0.018243780728800455,0.018352907301811657,0.018809550189273487,0.02085433606701131,0.020200951081518616,0.021469171659981225,0.02226545892675149,0.021254971708049283,0.020076648961658117,0.021159108723661446,0.020754071222963456,0.020498282882363054,0.02205185664713563,0.02385792086244725,0.022852975736431108,0.021758145515647916,0.023411866387609837,0.02395730054613441,0.023534536612157222,0.02835254143016204,0.030522621558619453,0.032020922454510714,0.03185981685229778,0.03183157382942231,0.028905236198896782,0.028299551274678703,0.027025069401353213,0.027517914364000605,0.026889925074201383,0.026664355974513623,0.026579666290175302,0.026565554778588865,0.02616637778065157,0.0264240216079261,0.026862954917424638,0.028121744217010886,0.028677904186164352,0.029029112443427017,0.029493339757183976,0.0295861136459066,0.0287573649629847,0.029269782395883334,0.029801994010713463,0.029793475204809634,0.030076632276833673,0.029761605149874668,0.028987191602489346,0.02853529195011833,0.02901244314244491,0.029241504027337117,0.029361987361811406,0.02923700098866801,0.02900955057141544,0.027859671507134406,0.027222738191891412,0.02751658865447796,0.02843491114858085,0.02890035747750839,0.029991641810015228,0.030373874337651742,0.030726645961910957,0.02970611517584877,0.028969911701801524,0.02970588258729927,0.030194165701070592,0.03063878885327511,0.032101434923858654,0.033560920787557014,0.03310018597780472,0.033370505205369556,0.03311415140254017,0.0310832765393071,0.029767405924194155,0.029144373818234096,0.029026077351608053,0.02881672709537153,0.030453437938093554,0.03164528822787208,0.032299774027593625,0.031375921286726255,0.030797706728944843,0.02992095273656335,0.029140202572637122,0.02885575842755968,0.029504284730571803,0.029913005740099273,0.029764647689080718,0.02935733905486737,0.028830817464112524,0.02891337914577058,0.028749148872000738,0.02918758147870164,0.029969746572688298,0.0305637363358435,0.030499730139282373,0.03098544880925272,0.03102363548721447,0.030806950830926678,0.031094234590923753,0.03136006387893838,0.030849130660837137
neglect,0.020031374425585096,0.022426661536350943,0.02054130058646285,0.02050883832384314,0.02088356153964965,0.022791641574815627,0.02552067605940508,0.02797701435242626,0.031034441688240398,0.031335046961019374,0.030776601103957753,0.026617780509426665,0.02501787674423961,0.0191896558853439,0.018432346744192425,0.020467047240404934,0.019262529078148537,0.02113043413490808,0.021379999132089753,0.020571008901951605,0.018230312978312582,0.01923191499383981,0.017666043794101333,0.019087855284905957,0.020266021023076165,0.019839814402315872,0.02073150109665714,0.02281306885178156,0.022719715032471215,0.022827307374620305,0.023874450630111108,0.022121637843926466,0.020821908300739135,0.02222485149646464,0.022457983016506932,0.022125011608616955,0.024534076475499378,0.023263075613115136,0.02405507640511593,0.024907444838596717,0.02680415448419666,0.026017940156902217,0.027687259679571433,0.026820489134094933,0.027092269654007087,0.025941880624069803,0.02587587837529768,0.025360906503110278,0.025219315223562445,0.02516883559917619,0.02511641207866047,0.025352514197073708,0.025528832534271434,0.025904024246640872,0.027070280214626773,0.0275465392203799,0.0278078305890838,0.02837722126148003,0.0287118526475216,0.02785076236415452,0.028308447078762032,0.028560294142364565,0.028214192366818446,0.028282985147644053,0.02802670066507329,0.02730343214492299,0.02703559948149807,0.027567853745449462,0.027530264923809916,0.02774772494558349,0.027911423546224758,0.02820848727034016,0.027017344739876253,0.026661269048268654,0.027161714977387348,0.028131656324999352,0.02821929585638904,0.02948874436079489,0.029931593870038055,0.029727902676812128,0.027410298294065154,0.026280285425898303,0.026821138746930973,0.02697859585472691,0.02732057270114506,0.029143669722693683,0.03051850513920639,0.0299091825743044,0.03037495088774163,0.030659232200541023,0.02914718541072875,0.027445207458602447,0.02687688404761801,0.026466077525857324,0.025934190095431763,0.027523190478444835,0.02915319992422921,0.029774202129043248,0.029544957716742717,0.02939649455040534,0.029059514542839546,0.028542820491381342,0.02858091313967319,0.028887471940199548,0.02884319776369588,0.028210145982756854,0.027886987435108097,0.027309446663937642,0.026766439020562416,0.026597961969048317,0.026999425811396655,0.02793315980069081,0.028782681830473507,0.029690935880149927,0.030410749783627677,0.030912087840477644,0.030885914994091317,0.03131980353030679,0.0315523058154208,0.03139963235279986
emotional,0.009352174209843675,0.007319417040166715,0.00808570056507093,0.010544716958513554,0.01091944017432006,0.011095270075171533,0.011777528696318894,0.01346523290147603,0.01468719810312543,0.012895753166699385,0.014442088047499203,0.0149683784245935,0.012870896933391331,0.013484393865906668,0.012949976055455541,0.012000525556378061,0.012313237002348472,0.014588309710857712,0.011625389106019991,0.013209117963810598,0.011813264773585025,0.009318502132039422,0.008177606414484666,0.010426000759018127,0.008708127046957611,0.009866076063525298,0.012080954805059054,0.013616753290251693,0.013063576343088287,0.016002890176331053,0.017042244505494197,0.017534482087806353,0.018425301787381113,0.017962629031343977,0.015398388804696362,0.014053696580525311,0.01513196968467697,0.013289357066776402,0.013556657334076672,0.014383916751925324,0.014831862380593846,0.01319865241682984,0.013621019515182523,0.013250200637826972,0.013283116172935379,0.012750902657852451,0.01275193117407047,0.012774500110229823,0.012769646768583713,0.012549582097789556,0.012629226296551603,0.012556976106629796,0.01243487915039741,0.012575638601290177,0.012707804597797656,0.012677173902059125,0.012768265222046559,0.012920560864045631,0.01290980164699471,0.012870061609671246,0.013025632478632112,0.01335520216171029,0.013581612140234045,0.01362050961007601,0.01382917086646433,0.013671297133439505,0.013223184041477144,0.01311774041879157,0.013418747909363794,0.01348579862570847,0.013468101310935838,0.014101819541048829,0.014251303713748302,0.013989763168679233,0.013888906629502372,0.014021262630020289,0.013428142885187296,0.013230317079480792,0.013340293899657041,0.01367771319508424,0.01355491291217982,0.013403948336365766,0.013666429649630083,0.013629953401801759,0.013951664850547949,0.014681577898774818,0.015277809908790725,0.015240975318790468,0.015336886634908318,0.014702191797513179,0.014285515534568437,0.014277324133314326,0.014359531314677012,0.01423334674733467,0.014283805213755545,0.014100732034431062,0.013790488795663802,0.013723346074693657,0.013795352941702215,0.013771078473747561,0.0138571470868451,0.014197066271164772,0.014221388332359955,0.014318394039646878,0.01430843279464062,0.014266280339705128,0.013944972487803381,0.013669649159443902,0.013454977429575153,0.013503623465745247,0.013513682188945898,0.013560603879315333,0.01378530437813705,0.013945295137081032,0.013876583493025875,0.01390575475822389,0.013710308933299453,0.013545479026160344,0.013395853588043335,0.013262844451478501
disgust,0.022237384500276777,0.021819827693129755,0.017954268723439682,0.015121936309870456,0.014432104935317571,0.01550336488680154,0.01832531396960172,0.020168155330107566,0.02097777013449256,0.022801712938246066,0.02348576667805103,0.022924068385678217,0.02336368650844322,0.021829944177154878,0.02055646563859207,0.019078141988851632,0.018418582954660628,0.01543941042440451,0.015793539479325144,0.015657348583727294,0.014957004627819953,0.013403597264025504,0.0142649898759902,0.01483257041299893,0.015323524559558523,0.016077366557923856,0.018707364373086625,0.020269480090583665,0.018301826077619713,0.02027689461666552,0.020308050321976162,0.020231189304140047,0.018486049911165335,0.020858615904220272,0.02017326292368851,0.0196047615734282,0.020303335088767478,0.019607859069220104,0.01902540848676952,0.019177558101869562,0.0215347330906235,0.02031829341321308,0.022312882715262695,0.022346586183488656,0.022508948989255265,0.021408053292911546,0.021646036305713948,0.02176219991576446,0.021794099833393817,0.02163710237452542,0.02178022491017173,0.02165659053730929,0.021602424287213366,0.021902106421337504,0.022407971245759422,0.022927049496971212,0.02331926118526744,0.023749199208878274,0.024329899917211954,0.02445842065625734,0.02481682698076544,0.02471271318697254,0.02424596556722755,0.02356902351699363,0.023025117795701405,0.0223989687849832,0.022401641323201,0.023154985776059706,0.023647366423428018,0.023751750388960387,0.02340081937856335,0.023347887366648286,0.02362454273906402,0.023245420184107496,0.0236165266898848,0.024417716955253077,0.024537162082444275,0.023986875459903207,0.024258089458313092,0.024386114365358653,0.024357825241412154,0.024794465383883857,0.025155513393221047,0.02519939897534562,0.024996613106078744,0.024963978483650312,0.024594487363598264,0.02431516001913454,0.024625474283738867,0.02528719134268359,0.025529545155588744,0.02618883978192174,0.02641529752749532,0.026411849687199847,0.02591822929616423,0.02601054182565926,0.025856359726047513,0.025571210719367514,0.025235414601008418,0.025161396650835437,0.024648543572274112,0.02410697800862495,0.02441805412145763,0.024783765257513905,0.0248194364162971,0.025095179568388998,0.025310457600405678,0.02516663386061639,0.025135905217283046,0.025725100227193085,0.026213059231140833,0.0268296429578231,0.026862676588938678,0.027045686489359025,0.026680025434754364,0.026118892939708965,0.025567531131237185,0.025956876673851367,0.026115473194043587,0.02605617969305015
torment,0.02311636856907071,0.020805240194629072,0.02374139587916304,0.023879360495296785,0.02055795017337548,0.020072789891396416,0.024315004975417755,0.02171293177888719,0.02129555271824151,0.021445855354630998,0.018073113962590124,0.012221151237468208,0.010065710143015926,0.008531967811727582,0.009866708879781126,0.01216269448618032,0.012727769555214572,0.013220311069427913,0.013203564482055657,0.011609233937781384,0.011924872190098596,0.011525052930311922,0.010881051622695054,0.009705212884211126,0.010956975164275469,0.01040343273830037,0.011885025484640767,0.013680549988647095,0.015985500241619276,0.014508625104575231,0.014679358369677568,0.014699255016138694,0.015703965712424335,0.01586316494030808,0.01659394656070637,0.017314456597177313,0.01736821665222761,0.015623280713982148,0.015679380770082206,0.016404708604095083,0.016099953822485514,0.01578881505784837,0.015667804390072537,0.014983471744738339,0.014875397508440582,0.014503072479579233,0.014627536397517103,0.014571851322423633,0.014491619907445547,0.014347587265598368,0.014057978709688605,0.014007274963431321,0.014022044647471366,0.014125076631100863,0.014085300229806579,0.014206382047310683,0.01448309592784279,0.014852716440618004,0.015415043219233655,0.015665675009959874,0.015754847229914718,0.015504577158485435,0.014875618033457196,0.014201625865026313,0.013919178672137936,0.01381053571960013,0.013666785794408725,0.013971973981083081,0.014144504696294476,0.013944109837357329,0.013651105022260605,0.01368748407416397,0.013767202214709187,0.013631063398835705,0.013928266003438475,0.014159715178617003,0.014127062005201365,0.014147441148998779,0.014282393268151592,0.014582778619135015,0.01471269523430399,0.015157221443617544,0.01543972490733495,0.015551992398159006,0.015877060786600505,0.01753910319671914,0.017734289193119927,0.017552386512574285,0.01785367803685877,0.01780886740928112,0.01670921730373421,0.01708938738336116,0.017569737430726068,0.01807877442062257,0.018314743296109298,0.018175513400975573,0.017607261408143195,0.016988920191707182,0.016108264070771653,0.015304644007418298,0.014736346252167052,0.01443030976072056,0.01437704865800119,0.014611258682250695,0.014838630784397759,0.014983320382765404,0.015054751831549373,0.015012267715671282,0.014862934506893917,0.014840853413233929,0.014919547422636516,0.015171795956626427,0.015221335748025453,0.015338885763931782,0.015549025437747464,0.01573061014670931,0.015734164284210726,0.016251432510984404,0.0165945858840489,0.016514253110359832
nervousness,0.01158603060797581,0.015874889286036274,0.015203442831045947,0.01551183432593314,0.018518136489108068,0.02048482649122454,0.020354746053729517,0.026644852534231597,0.02950113333479481,0.030220148649414785,0.03166463930096325,0.03155036830165531,0.027952498590469103,0.025498510860407754,0.024011265197664496,0.020663836220228986,0.019556849892973106,0.019565762548944585,0.01881420838394577,0.017531404319422277,0.01748858249963307,0.01694020026146676,0.01566690833600092,0.01679476014218456,0.016860282801845587,0.016678574958591402,0.019118765039430375,0.020688399966157248,0.020356382662360027,0.022361958397154436,0.02080323846046283,0.019309354635073616,0.0185831966174905,0.01955878938586557,0.018173215869936636,0.01959140679952822,0.020126088947042736,0.02012021931606192,0.020181269377111982,0.02317750696034955,0.024977744347143692,0.02502407341771899,0.025464736508613854,0.025587864728351867,0.024944345396007248,0.02438769299121553,0.024362770270580387,0.024029519120457504,0.02391390245292159,0.024030951636177286,0.024061042446306885,0.024195507203192593,0.02425257337351159,0.02437626554433369,0.025447001984946982,0.025821473846960045,0.026067467545073456,0.02653423111533343,0.02694241886815344,0.026049321439376338,0.026636655469275048,0.02682985057073201,0.02681149993001266,0.026752151232920504,0.02671859740940575,0.025883485359519984,0.025810247730448963,0.026228941788729622,0.026163909891897714,0.02616191511554087,0.02628231402101931,0.026376356387802793,0.02503747336335853,0.024702124781628563,0.02493869742280244,0.025590598928772954,0.025627834890812592,0.026621410414523206,0.027059563632148537,0.027246894786992097,0.025649533456949557,0.024596938876501995,0.025423051980455295,0.025627564305971524,0.025697944021165858,0.027169887830440262,0.02830320896837597,0.02762280351986968,0.02795877961253971,0.028139165387575646,0.02686395092009342,0.025436676351695893,0.024955166548626777,0.02447812700275174,0.023901770263883085,0.025052537341394787,0.026621090850348264,0.027076811610831364,0.02680095968767844,0.026705008190976577,0.026362521813280717,0.025889459307678546,0.025921470099522052,0.026303762103025992,0.026429929532890216,0.026042988664155265,0.025688318283425188,0.025356919696531748,0.02521194440321379,0.025282243281805256,0.025588879934707248,0.0265028582966072,0.02773336926161704,0.02838467861157106,0.028735859993983905,0.029160900521828674,0.0288810280110227,0.028236614344898457,0.02793789212345224,0.027686839054492388
disappointment,0.01311460451799839,0.014173062470998973,0.01679056560062228,0.02136774463000063,0.02456140840107881,0.024017638152149256,0.02464414801437018,0.024340925392552254,0.024532014601040642,0.021635642175481064,0.02153379794622971,0.019454387648964164,0.018368465271089422,0.01652797447354341,0.017960474897167282,0.017257411673046542,0.01829002997611453,0.017449894879013488,0.015471346848983996,0.013465997074881468,0.014835604633623335,0.014329668960708353,0.014694167162735158,0.015344691999945054,0.016072894070585313,0.015317298135509031,0.016629565996553384,0.01793195569523674,0.01900858084353317,0.020746401458498313,0.021281656475735208,0.022421216460035934,0.02317372034673772,0.020867570281565537,0.020541929531249604,0.020269093427794607,0.019953905905042583,0.019315470658360052,0.021726948069837465,0.02178196751161446,0.022928795037643,0.021536516595645275,0.020726992327732972,0.019252684081875866,0.018064759200449754,0.01698016602770283,0.016945909953142546,0.016884158830978123,0.01693289479956779,0.017030702881492058,0.016974862121027737,0.01687062280053607,0.0168177019329578,0.016874013187531733,0.01677240480177935,0.016777710363885538,0.016969236717654063,0.01736616998143741,0.01759287496179618,0.017736356672134683,0.018022534690273664,0.017943916544483338,0.017560161917196913,0.017497682913070658,0.017483201522238683,0.017295287385760413,0.01765210132938027,0.018220102754504874,0.018210797750506644,0.018142300196373324,0.017988665582073248,0.01771129797271711,0.019013357487987704,0.01883851943767731,0.018931374139059046,0.019103497984255216,0.019314878361388264,0.018100772370437775,0.01844886335319719,0.018654581638542743,0.019659824983642216,0.020129715520035778,0.02008405686445855,0.020001312415992886,0.02010039512429632,0.019364518740799787,0.01886355982584701,0.018751285483336134,0.018761595792405845,0.018642955584645945,0.018748418853305047,0.019892191390289943,0.02018669457618684,0.020364300694180243,0.020348002252173904,0.020145399341851222,0.01910101438669879,0.01877633412057825,0.01857555682380814,0.018408844867176675,0.018334151440111916,0.01804237299055313,0.018075813261905806,0.018163099186170855,0.01838637184532857,0.01850575344215013,0.01882521819187665,0.018935286685980157,0.019097414361335767,0.019488318246331227,0.019504499451925842,0.019371028990564403,0.019155033473215878,0.018941709796363476,0.01841781307058212,0.018253308412429524,0.018014457967832014,0.018224315798841074,0.018406589472803492,0.018297209764082625
pain,0.02820940705579876,0.026636286061430925,0.026283492161351264,0.0270707020298791,0.02666191306718109,0.024737552485639976,0.03040003357088248,0.03316429561164124,0.03908303241139986,0.040504814106976095,0.04032658670578622,0.03634319623695322,0.0321897891965018,0.025748071405090753,0.023210238534485034,0.024592872242556223,0.024128376878366258,0.025656662833896796,0.02470292426037928,0.02462952796933852,0.022701855404311515,0.023073605161270695,0.022063471130541697,0.02376907288985069,0.025323605753656712,0.025928012344249296,0.027173369565136343,0.030256245349366367,0.030808866619033877,0.031789182668134124,0.032130649198338794,0.031426362424975235,0.031798497826276334,0.03168954585469339,0.029266753893084724,0.029169312427565083,0.029324294986267225,0.027675079184016595,0.027313728822666236,0.030101301827719525,0.031061959573412144,0.03182139029344254,0.03299715004113904,0.0332295850752581,0.03296383807567557,0.03221287737989065,0.03177044120495359,0.03151971868281204,0.031706206916171875,0.03177081634758987,0.03191125134112448,0.0319222815963747,0.031843006883153724,0.03185284764157072,0.032227023480588084,0.032400040682271314,0.03254298299629897,0.032757449467491866,0.033251220008139404,0.03307034274471002,0.03330318553930021,0.03359700311079737,0.03363387456104722,0.03302931711641454,0.03273261385492089,0.032443821471824626,0.032116375429777286,0.03230189052394479,0.03305789228086089,0.03355887074439473,0.033568392434061844,0.03418207651864077,0.03383230275038887,0.03313195050715803,0.03326961125013676,0.03401335287541876,0.03390162042748024,0.03430777317477942,0.03448287362637205,0.03475730686931708,0.033462500487488805,0.032675357231053324,0.03344548475954625,0.03379249697761523,0.03373431830292649,0.034988204470585385,0.035867150771097776,0.034989252896353136,0.03511217216371093,0.035495766597193376,0.03389107189109655,0.033008622893703966,0.03304787372779866,0.032769181774456556,0.03210938767998542,0.03353378505109748,0.03459343118772585,0.03448398648230831,0.03431397631826148,0.0344056988202355,0.03425596224457444,0.03386658850317521,0.03420675727890875,0.034873439255303736,0.034895463296952006,0.034716909004063434,0.034693226579385776,0.034599371577273406,0.03421393596566877,0.03421190185292312,0.03453975714244382,0.0349574834243595,0.03582217097118119,0.03649973699171956,0.0369005153848488,0.03700719495853573,0.03703451275436548,0.03694191226028728,0.03707617194442231,0.036937691129603024
prominences,0.0,0.0,0.0,0.1686659998934789,0.0,0.0,0.0,0.0,9.740534997646565,0.0,0.0,1.584353787159598,0.0,0.0,0.5916175641904609,0.0,0.0,1.3070191078051672,0.0,0.7714247143050037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3123399341885875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5540653143174188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.625194477467349,0.0,0.0,0.0022521099719771676,0.0,0.0,0.295606319790212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37690880467052684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0779908377295655,0.0,0.0,0.0,0.0,0.0,0.03299583590510996,0.0,0.0,0.0,1.1698093853544367,0.0,0.0,0.0,0.0,0.0,0.0,0.0536539621419016,0.0,0.0,0.0,0.0946785238664094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3517313357612184,0.0,0.0
